38.07030731,127.1286371,재인폭포
38.00887944,127.0588639,한탄강관광지오토캠핑장
37.27372932,126.8397561,안산갈대습지공원
37.7587943,127.0238429,의정부실내빙상장
37.43644317,127.0141028,서울대공원
37.96592242,127.1317088,허브아일랜드
37.25657311,127.1175081,한국민속촌
36.99208545,127.1944218,안성팜랜드
37.71519401,127.4902083,고성청소년수련원(쁘띠프랑스)
37.4246681,126.8634442,광명동굴
37.31112781,126.6063859,시화호조력발전소
37.37848541,127.1063402,한국잡월드
37.51542129,127.6288192,양평양떼목장
37.59604401,126.8264744,행주산성
37.92344632,127.236496,포천아트밸리
37.28256171,127.0190196,수원화성박물관
37.30494879,127.6113638,영릉(세종대왕)
37.62043362,127.1330118,동구릉
37.51627604,127.2990516,다산유적지
37.43372501,127.0810818,신구대학교식물원
37.38979193,126.7812507,시흥갯골생태공원
37.2804829,126.5476403,대부해솔길(종현어촌마을입구)
38.07972946,127.2168241,비둘기낭폭포
37.77305835,126.9277576,마장호수
37.71233523,126.9820596,북한산국립공원
37.88971762,126.7417657,임진각관광지
37.54633447,127.5823452,용문산관광지
37.94652217,127.0693437,소요산관광지(자재암)
37.82090001,127.521043,자라섬캠핑장
37.55011028,127.319633,남한강자전거길(양평구간)
37.29072212,127.1967269,에버랜드
37.43650176,127.0240724,서울랜드
37.29072212,127.1967269,캐리비안베이(워터파크)
37.7439538,127.3525341,아침고요원예수목원
37.16624795,127.0543478,경기도립물향기수목원
37.43097781,127.0199705,국립현대미술관 과천관
37.66382191,126.7556343,아쿠아플라넷일산
37.26679874,127.1076442,경기도어린이박물관
37.37308977,127.0195152,바라산자연휴양림
37.47877439,127.1814538,남한산성행궁
37.788005,126.699309,헤이리예술마을
37.20814383,126.989222,융건릉
37.61075232,126.7126565,장릉
37.77302559,126.6771018,통일전망대
37.54094097,127.3239566,세미원
37.36414173,126.8831574,수리산입구
37.41444318,126.9580936,관악산자연학습장
37.76914766,127.3335678,잣향기푸른숲
37.53273495,127.3156386,두물머리
